id,host_id,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,instant_bookable,reviews_per_month
584085057504925112,61499543,83.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,5,60,0,6,5.0,f,0.31
31111605,230751210,100.0,f,3.0,t,t,Valby,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,4,1125,0,14,5.0,t,0.25
34277330,117680319,100.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,5,1 bath,3.0,1320.4675313807531,7,14,0,0,4.818525443935496,f,0.7332381191537447
4363748,22650768,71.55430761099366,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,5,1125,0,28,4.54,f,0.25
49733153,279810356,83.0,t,2.0,t,t,Brønshøj-Husum,Entire villa,Entire home/apt,5,2 baths,5.0,1275.0,5,31,35,7,4.57,f,0.23
35218015,35943364,71.55430761099366,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,2.0,600.0,2,1125,0,2,5.0,f,0.04
36025333,35748275,71.55430761099366,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,3,1125,0,4,5.0,f,0.07
50541698,26477555,75.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,5,365,0,9,4.67,f,0.33
27869327,500785632,71.55430761099366,f,5.0,t,t,Vanløse,Entire condo,Entire home/apt,3,1 bath,2.0,496.0,3,730,134,278,4.73,t,4.3
770968267202218858,210897775,56.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,978.0,2,30,309,7,4.43,f,0.67
35987625,28753113,95.0,t,3.0,t,t,Amager Vest,Private room in rental unit,Private room,2,1.5 shared baths,1.0,1320.4675313807531,1,1125,0,8,4.88,t,0.15
13212209,20816670,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,4,28,0,31,4.87,f,0.34
51742004,16994212,100.0,t,1.0,t,t,Amager Vest,Private room in bed and breakfast,Private room,2,2 shared baths,1.0,330.0,1,365,80,68,4.87,f,2.37
745973695499835428,5442883,100.0,t,7.0,t,t,Amager st,Private room in home,Private room,2,1.5 shared baths,1.0,600.0,2,365,112,16,4.94,t,1.13
772357296790403962,489839264,100.0,f,1.0,t,f,Valby,Private room in home,Private room,1,1 shared bath,1.0,500.0,3,30,89,6,5.0,f,0.49
646687454297886552,126644303,71.55430761099366,f,1.0,t,t,Indre By,Entire condo,Entire home/apt,6,1 bath,2.0,3600.0,6,365,82,4,5.0,f,0.22
891701295813443662,179086129,28.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1250.0,1,365,333,10,4.6,f,1.35
3020239,9570253,56.0,f,2.0,t,t,Østerbro,Entire rental unit,Entire home/apt,5,1 bath,3.0,1190.0,5,20,130,25,4.96,f,0.22
8069229,42619936,100.0,t,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,2,1 bath,1.0,1100.0,3,1125,45,38,4.68,f,0.38
8398889,1443494,47.0,t,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1676.0,4,45,329,57,4.82,f,0.57
979080978348028937,415661290,58.0,f,1.0,t,f,Nørrebro,Private room in rental unit,Private room,2,1 bath,1.0,700.0,1,1125,128,10,4.9,f,3.45
42887771,35571942,71.55430761099366,f,4.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,14,0,0,4.818525443935496,f,0.7332381191537447
603581375021923414,96906134,71.55430761099366,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,2199.0,3,11,83,2,5.0,f,0.1
43966580,59512900,86.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,1125,0,8,4.75,f,0.27
939144738276524296,108056794,81.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,790.0,3,365,26,7,4.71,f,1.5
916585944833498939,56599873,61.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,831.0,1,365,34,5,4.6,f,0.83
3159778,16032992,83.0,f,5.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,3.0,1320.4675313807531,3,14,0,47,4.68,f,0.41
39018897,2425857,62.0,t,2.0,t,t,Nørrebro,Entire home,Entire home/apt,6,1.5 baths,3.0,1320.4675313807531,3,1125,0,13,5.0,f,0.44
13927156,17468011,71.55430761099366,f,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,4,1 bath,3.0,1320.4675313807531,3,14,0,39,4.85,f,0.44
39748526,2704450,71.55430761099366,f,1.0,t,t,Amager st,Entire condo,Entire home/apt,4,1 bath,3.0,1320.4675313807531,6,365,0,2,5.0,f,0.11
920132875587159184,521571518,50.0,f,1.0,f,f,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,3.0,2000.0,5,10,87,1,5.0,f,0.19
759344421451977088,67812286,73.0,f,1.0,t,t,Amager Vest,Entire villa,Entire home/apt,4,1 bath,4.0,1695.0,3,365,243,4,3.75,f,0.33
15372015,25148352,90.0,t,1.0,t,f,Nørrebro,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,2,20,0,24,4.92,f,0.27
4028294,20885220,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,1.0,1500.0,4,14,118,3,5.0,f,0.17
28042806,7374197,7.0,f,2.0,t,t,Indre By,Private room in rental unit,Private room,2,1 shared bath,1.0,514.0,1,1125,44,128,4.81,f,2.0
46956265,155348640,99.0,f,194.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,1.5 baths,6.0,2282.0,1,1125,335,0,4.818525443935496,t,0.7332381191537447
33678731,234798018,0.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,3,1 bath,1.0,1200.0,1,14,209,2,5.0,f,0.04
646863905345620140,177213052,71.55430761099366,f,1.0,t,t,Østerbro,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,1,365,0,0,4.818525443935496,f,0.7332381191537447
875394901904953393,464431045,71.55430761099366,f,1.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,4,2 baths,4.0,1700.0,7,28,358,0,4.818525443935496,f,0.7332381191537447
956463176498489428,8791982,60.0,f,3.0,t,t,Frederiksberg,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,1,3,0,3,4.67,f,0.72
26915693,202507863,100.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,10,0,14,4.86,f,0.21
19382425,135861238,71.55430761099366,f,1.0,t,f,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,30,0,27,4.81,f,0.34
29120360,68558360,71.55430761099366,f,1.0,t,f,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,4.0,1320.4675313807531,2,1125,0,8,4.88,f,0.13
13365933,5115120,71.55430761099366,f,2.0,t,t,Vanløse,Entire home,Entire home/apt,5,1.5 baths,3.0,1320.4675313807531,6,1125,0,0,4.818525443935496,f,0.7332381191537447
875915001006381605,245606910,39.0,f,2.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,650.0,1,7,10,9,4.67,f,1.12
30832472,152787473,100.0,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,4,1 bath,1.0,1320.4675313807531,3,365,0,1,5.0,f,0.14
756344375017545803,489963006,71.55430761099366,f,1.0,t,t,Vesterbro-Kongens Enghave,Private room in condo,Private room,2,1 shared bath,1.0,1320.4675313807531,3,365,0,3,5.0,t,0.24
35181034,129991549,71.55430761099366,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,3,14,0,26,4.96,t,0.48
840291837822678727,247841112,71.55430761099366,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,14,54,0,4.818525443935496,f,0.7332381191537447
51599558,73712795,100.0,f,2.0,t,t,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,1.0,1143.0,3,21,326,21,4.81,t,0.9
741950878290115826,206860154,98.0,t,7.0,t,t,Frederiksberg,Private room in rental unit,Private room,1,1 shared bath,1.0,493.0,7,100,0,20,4.86,f,1.57
23159980,3315850,100.0,t,2.0,t,t,Amager Vest,Entire villa,Entire home/apt,9,2 baths,4.0,4357.0,2,1125,146,63,4.86,f,0.9
37848109,247807513,67.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire home,Entire home/apt,4,1.5 baths,3.0,945.0,5,1125,58,3,4.33,f,0.06
795700814124112379,1298323,100.0,f,3.0,t,t,Brønshøj-Husum,Entire home,Entire home/apt,6,2 baths,6.0,1400.0,5,40,236,0,4.818525443935496,f,0.7332381191537447
34780788,38755337,100.0,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,2,1 bath,1.0,1000.0,30,365,358,0,4.818525443935496,f,0.7332381191537447
913817733100014368,47016857,67.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1029.0,1,20,260,6,5.0,f,0.99
51053790,258569278,17.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,6,1 bath,3.0,903.0,6,9,324,5,5.0,f,0.17
1024686963394352722,74851370,14.0,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,5,1 bath,3.0,911.0,2,60,75,1,5.0,f,1.0
7504715,11085666,100.0,t,3.0,t,t,Frederiksberg,Entire condo,Entire home/apt,4,1 bath,2.0,1914.0,6,30,360,33,4.82,f,0.32
34338680,9329594,71.0,f,3.0,t,t,Amager Vest,Entire villa,Entire home/apt,6,1 bath,4.0,1913.0,5,730,71,5,4.6,f,0.57
965013408717592573,533610172,100.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,2,1 bath,1.0,550.0,1,30,0,11,5.0,f,2.6
30813747,230507743,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,2.0,990.0,6,1125,0,143,4.51,f,2.4
44350147,20755323,100.0,t,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,1125,0,13,4.86,f,0.31
826023801174847800,8951308,67.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,6,1 bath,4.0,2400.0,2,14,52,2,5.0,f,0.21
28972235,9873999,71.55430761099366,f,2.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,6,1 bath,3.0,1000.0,4,30,0,4,4.75,f,0.07
27376697,206325473,100.0,t,1.0,t,t,Indre By,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,1,7,0,81,4.88,f,1.25
32257961,242475014,71.55430761099366,f,2.0,t,f,Indre By,Entire rental unit,Entire home/apt,5,1 bath,4.0,1221.0,2,30,0,48,4.88,f,0.82
31637146,104529343,92.0,f,3.0,t,t,Valby,Entire rental unit,Entire home/apt,4,1 bath,2.0,1150.0,2,1125,0,16,4.88,f,0.29
676091828779344595,101708416,79.0,f,2.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,1200.0,2,14,0,13,5.0,f,0.74
1023055617948398884,546128371,100.0,f,1.0,t,t,Brønshøj-Husum,Entire rental unit,Entire home/apt,5,2 baths,3.0,1277.0,2,7,225,3,5.0,f,2.81
33234294,135326452,71.55430761099366,f,1.0,t,f,Nørrebro,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,3,1125,0,8,4.63,f,0.14
30260550,8634791,100.0,f,2.0,t,t,Amager st,Entire condo,Entire home/apt,4,2 baths,3.0,1320.4675313807531,5,1125,0,10,5.0,f,0.17
32928201,47700005,71.55430761099366,f,1.0,t,t,Valby,Entire home,Entire home/apt,6,2 baths,3.0,1320.4675313807531,7,1125,0,13,4.69,f,0.24
34810689,85953729,100.0,f,3.0,t,t,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,5,1125,0,24,4.67,f,0.43
766476414869030002,454515410,71.55430761099366,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,2 baths,1.0,1320.4675313807531,5,14,0,1,5.0,f,0.08
31019382,65332729,67.0,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,1,25,0,51,4.76,f,0.84
35562235,57858418,71.55430761099366,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,1,1125,0,1,5.0,f,0.02
35303506,35246438,100.0,t,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,675.0,3,1125,0,58,4.93,f,1.07
11823292,62979777,71.55430761099366,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,70,0,55,4.87,f,0.63
759372181656187246,177708076,100.0,f,2.0,t,t,Frederiksberg,Entire condo,Entire home/apt,7,1 bath,4.0,1500.0,3,365,0,4,4.75,f,0.44
733854810312440247,67418896,89.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,1.0,1320.4675313807531,3,9,0,9,5.0,f,0.62
1041860788508621466,1453078,100.0,t,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,5,1 bath,2.0,3500.0,2,365,226,0,4.818525443935496,f,0.7332381191537447
2290051,11697994,100.0,t,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,1.0,700.0,2,1125,0,24,5.0,f,0.57
26058788,195820435,71.55430761099366,f,2.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,6,1 bath,3.0,1320.4675313807531,2,1125,0,12,4.92,t,0.18
29798172,224168422,86.0,f,1.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1600.0,4,1125,123,22,5.0,f,0.39
26483706,167013305,100.0,f,1.0,t,f,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,4.0,900.0,7,30,2,13,4.77,t,0.2
33504686,70130881,89.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,1.0,1320.4675313807531,2,1125,0,27,4.93,f,0.48
33420397,128882134,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,1125,0,6,5.0,f,0.1
35540603,16015698,100.0,f,2.0,t,t,Østerbro,Entire rental unit,Entire home/apt,4,1 bath,3.0,1320.4675313807531,5,36,0,15,4.93,f,0.27
666418834338415648,21458198,32.0,t,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,6,1.5 baths,4.0,1800.0,3,10,89,14,4.86,f,0.78
852034016822968679,506403959,77.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,3,365,0,6,4.67,f,0.93
53569936,319563063,80.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1399.0,2,14,100,14,4.79,f,0.55
24108354,26570663,100.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,1125,0,30,4.73,f,0.45
816569342670829644,12456393,100.0,f,1.0,t,f,Valby,Private room in rental unit,Private room,1,1 shared bath,1.0,292.0,4,1125,252,1,5.0,f,0.1
39172951,3474697,58.0,t,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,750.0,5,10,72,38,4.89,f,0.75
652858146823502941,444278925,92.0,f,1.0,t,t,Valby,Entire condo,Entire home/apt,5,1 bath,3.0,957.0,1,365,17,13,5.0,f,5.34
25443348,51889481,50.0,f,3.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,6,2 baths,5.0,1320.4675313807531,2,7,0,5,5.0,f,0.07
26793135,201484119,71.55430761099366,f,1.0,t,f,Amager st,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,1,1125,0,9,4.44,f,0.14
953422248382353375,4921330,50.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,3.0,1199.0,7,14,34,2,5.0,f,0.86
5536413,28708800,100.0,f,3.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,6,1 bath,7.0,1500.0,5,14,29,18,4.83,f,0.2
51998414,152980735,90.0,f,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,3,1 bath,2.0,1000.0,4,21,113,19,4.95,f,0.69
6447464,13602322,61.0,f,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,3.0,1250.0,2,1125,1,27,4.89,f,0.26
2541947,13013620,100.0,t,2.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,2,1 shared bath,1.0,400.0,3,30,0,180,4.63,f,1.54
54192297,101448445,78.0,f,2.0,t,t,Nørrebro,Private room in condo,Private room,2,1 bath,1.0,764.0,1,365,265,12,4.5,f,3.36
36192142,83545116,71.0,f,2.0,t,f,Nørrebro,Entire rental unit,Entire home/apt,6,1 bath,4.0,1500.0,2,8,65,9,4.67,f,0.17
40337337,259161515,94.0,t,2.0,t,f,Frederiksberg,Private room in rental unit,Private room,2,1 shared bath,1.0,1320.4675313807531,3,7,0,39,4.82,f,0.79
818873472796127951,34893159,50.0,f,4.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,1,1 shared bath,1.0,1320.4675313807531,2,365,0,0,4.818525443935496,f,0.7332381191537447
44399089,279206828,100.0,t,3.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,2,730,0,29,4.79,t,0.7
931254939972386317,463339912,71.55430761099366,f,1.0,t,t,Amager Vest,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,365,0,0,4.818525443935496,f,0.7332381191537447
554783137532060609,219704084,71.55430761099366,f,1.0,t,t,Amager Vest,Private room in rental unit,Private room,1,1 shared bath,1.0,1320.4675313807531,2,365,0,3,5.0,f,0.14
1907671,9900692,71.55430761099366,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,1,1125,0,10,4.1,f,0.09
4723947,3892634,50.0,f,1.0,t,t,Amager Vest,Entire home,Entire home/apt,5,1 bath,3.0,1320.4675313807531,3,21,0,24,4.96,f,0.26
13053181,4145560,73.0,f,1.0,t,t,Amager Vest,Entire rental unit,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,1125,0,36,4.53,f,0.65
562205352469501773,17546562,71.55430761099366,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,4,1 bath,2.0,1320.4675313807531,5,21,0,0,4.818525443935496,f,0.7332381191537447
13880370,82139200,83.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,4.0,1320.4675313807531,3,13,0,8,4.75,f,0.09
13078790,72308016,71.55430761099366,f,1.0,t,t,Valby,Entire home,Entire home/apt,6,2 baths,4.0,1320.4675313807531,3,14,0,7,4.71,f,0.08
657065256056751670,22037770,71.55430761099366,f,1.0,t,t,Østerbro,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,1125,0,0,4.818525443935496,f,0.7332381191537447
721668056910063710,1872317,100.0,f,3.0,t,t,Frederiksberg,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,365,0,6,5.0,t,0.41
12312353,66407113,73.0,f,1.0,t,t,Nørrebro,Entire condo,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,1125,0,10,4.9,f,0.59
666534201037375924,19941424,100.0,f,3.0,t,t,Østerbro,Entire condo,Entire home/apt,8,2.5 baths,3.0,1320.4675313807531,4,1125,0,6,4.67,f,0.35
883366165472302611,41841879,56.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,4,70,0,1,3.0,f,0.15
27955430,203601750,71.55430761099366,f,2.0,t,f,Bispebjerg,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,1,7,0,19,5.0,f,0.3
23540652,175866039,71.55430761099366,f,1.0,t,f,Nørrebro,Private room in rental unit,Private room,2,1 private bath,1.0,399.0,2,7,0,1,5.0,f,0.02
26054244,121471290,55.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,1050.0,5,1125,0,36,4.72,f,0.53
28062475,47686214,71.55430761099366,f,2.0,t,t,Indre By,Entire condo,Entire home/apt,3,1 bath,1.0,1320.4675313807531,3,1125,0,5,5.0,f,0.08
27994891,60991741,71.55430761099366,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,5,1125,0,18,4.67,t,0.28
31305280,23347503,71.55430761099366,f,2.0,t,f,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,2,30,0,10,5.0,f,0.18
29475836,14101710,56.0,f,2.0,t,t,Bispebjerg,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,4,40,0,16,4.69,f,0.29
768705529682896945,92340157,71.55430761099366,f,2.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,500.0,180,200,83,1,5.0,f,0.08
34168789,2580443,71.55430761099366,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,6,1 bath,4.0,1320.4675313807531,5,1125,0,4,4.75,f,0.07
773184295007888174,89274309,100.0,f,2.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,2,365,0,1,4.0,t,0.17
34405408,147257402,71.55430761099366,f,1.0,t,t,Valby,Entire rental unit,Entire home/apt,4,1 bath,2.0,1320.4675313807531,2,31,0,2,4.0,f,0.04
29650155,106508274,40.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,2,1125,0,24,4.38,f,0.38
776577099513199528,125343406,99.0,f,140.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,1 bath,3.0,2030.0,1,1125,0,1,5.0,t,0.08
36090817,56589941,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,1125,0,31,4.9,f,0.57
663495786749566688,103191151,100.0,f,2.0,t,t,Bispebjerg,Entire condo,Entire home/apt,4,1 bath,1.0,700.0,3,14,13,4,4.75,t,0.24
966644279918191667,57730619,100.0,f,1.0,t,t,Brønshøj-Husum,Entire guesthouse,Entire home/apt,2,1 bath,1.0,757.0,3,1125,269,3,5.0,t,0.76
50875582,63701905,87.0,t,1.0,t,t,Valby,Entire loft,Entire home/apt,4,1 bath,4.0,1500.0,3,7,341,61,4.87,f,2.05
723933270386181465,205701878,89.0,f,1.0,t,t,Vesterbro-Kongens Enghave,Entire condo,Entire home/apt,2,1 bath,1.0,833.0,3,365,3,5,4.8,f,0.43
944950,746345,3.0,f,2.0,t,f,Amager Vest,Entire condo,Entire home/apt,5,1 bath,3.0,1075.0,4,30,239,17,4.94,f,0.13
21733101,4410002,77.0,t,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,2,1 bath,1.0,1320.4675313807531,3,6,0,15,4.87,f,0.22
886764739127470613,438988414,3.0,f,1.0,t,t,Amager st,Entire rental unit,Entire home/apt,2,1 bath,1.0,520.0,2,30,26,2,5.0,f,0.3
886966562320414107,81488617,90.0,t,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,3,1 bath,1.0,1170.0,3,50,56,13,4.92,f,1.95
820341611069866806,5994462,36.0,f,2.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,3,1 bath,2.0,800.0,2,21,85,5,4.6,f,0.81
39172301,300528041,100.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,6,2.5 baths,2.0,2785.0,2,1125,163,93,4.92,f,3.71
852208637856983803,506145481,33.0,f,1.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,2.0,2200.0,2,14,85,2,5.0,f,0.26
21330021,38573925,71.0,f,1.0,t,t,Nørrebro,Entire rental unit,Entire home/apt,2,1 bath,1.0,710.0,2,14,3,72,4.9,f,0.97
920686043676517000,32799933,80.0,f,2.0,t,t,Indre By,Entire rental unit,Entire home/apt,4,1 bath,5.0,1100.0,5,9,26,0,4.818525443935496,f,0.7332381191537447
1947819,2997780,15.0,f,2.0,t,t,Østerbro,Entire rental unit,Entire home/apt,3,1 bath,3.0,850.0,4,10,83,22,4.73,f,0.18
10677376,51940775,100.0,f,1.0,t,t,Indre By,Entire condo,Entire home/apt,6,1.5 baths,3.0,2786.0,3,21,0,50,4.96,f,0.52
932468482375691305,34858737,75.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,2,1 bath,1.0,980.0,2,365,8,4,5.0,f,1.76
588265622606344711,15436247,56.0,f,2.0,t,t,Nørrebro,Entire condo,Entire home/apt,3,1 bath,1.0,1055.0,3,12,3,4,4.25,f,0.25
1473232,7464228,0.0,f,2.0,t,t,Østerbro,Entire townhouse,Entire home/apt,4,1.5 baths,3.0,2945.0,5,10,358,11,4.82,f,0.11
906427387299642314,87321788,71.55430761099366,f,2.0,t,t,Amager st,Entire rental unit,Entire home/apt,5,2 baths,3.0,1320.4675313807531,5,365,0,0,4.818525443935496,f,0.7332381191537447
45169670,27457877,86.0,f,2.0,t,t,Vesterbro-Kongens Enghave,Private room in rental unit,Private room,2,1 shared bath,1.0,409.0,3,15,12,76,4.7,f,1.9
39768534,29226236,50.0,f,1.0,t,f,Indre By,Entire condo,Entire home/apt,4,1 bath,1.0,1000.0,4,20,8,5,5.0,f,0.17
35929491,270248851,81.0,f,3.0,t,t,Vesterbro-Kongens Enghave,Entire rental unit,Entire home/apt,5,1 bath,3.0,2000.0,2,1125,177,16,4.06,f,0.3
797160636221922021,99872147,75.0,f,1.0,t,t,Frederiksberg,Entire rental unit,Entire home/apt,2,1 bath,2.0,1320.4675313807531,3,30,0,2,5.0,f,0.2
3702085,18467959,71.55430761099366,f,3.0,t,t,Amager st,Entire rental unit,Entire home/apt,3,1 bath,2.0,1320.4675313807531,5,1125,0,3,5.0,f,0.04
